class	url	status	n_redirects	redirect_chain	final_url	title	note	context	source_files	live_referrers	verify_code	verify_hops	verify_final	verify_result
hard_404	http://www.bio-complexity.com/QUBsscb14/Home.html	404	0			This Page Does Not Exist		live	content/help/events/QUBsscb14.yaml	https://bioconductor.org/help/events/	404	0	http://www.bio-complexity.com/QUBsscb14/Home.html	CONFIRMED_404
hard_404	http://www.cbioportal.org/	404	0					archival	content/news/bioc_3_9_release.md		404	0	http://www.cbioportal.org/	CONFIRMED_404
hard_404	http://www.cbioportal.org/public-portal/	404	0					archival	content/news/bioc_3_9_release.md		404	0	http://www.cbioportal.org/public-portal/	CONFIRMED_404
hard_404	http://www.csc.fi/english/csc/courses/archive/bioconductor2012	404	2	301->https://www.csc.fi/english/csc/courses/archive/bioconductor2012 | 301->https://csc.fi/english/csc/courses/archive/bioconductor2012	https://csc.fi/english/csc/courses/archive/bioconductor2012	Sivua ei löytynyt - CSC		archival	content/help/course-materials/2012/CSC2012.yaml		404	2	https://csc.fi/english/csc/courses/archive/bioconductor2012	CONFIRMED_404
hard_404	http://www.dkfz-heidelberg.de/ibios_old/people/brors	404	1	301->https://www.dkfz.de/ibios_old/people/brors	https://www.dkfz.de/ibios_old/people/brors			archival	content/help/course-materials/2002/Heidelberg02.html; content/help/course-materials/2003/NGFN03.html		404	1	https://www.dkfz.de/ibios_old/people/brors	CONFIRMED_404
hard_404	http://www.dkfz.de/abt0840	404	1	301->https://www.dkfz.de/abt0840	https://www.dkfz.de/abt0840			archival	content/help/course-materials/2002/Heidelberg02.html; content/help/course-materials/2003/NGFN03.html		404	1	https://www.dkfz.de/abt0840	CONFIRMED_404
hard_404	http://www.dkfz.de/abt0840/whuber	404	1	301->https://www.dkfz.de/abt0840/whuber	https://www.dkfz.de/abt0840/whuber			archival	content/help/course-materials/2002/Heidelberg02.html; content/help/course-materials/2003/NGFN03.html		404	1	https://www.dkfz.de/abt0840/whuber	CONFIRMED_404
hard_404	http://www.dkfz.de/biostatistics	404	1	301->https://www.dkfz.de/biostatistics	https://www.dkfz.de/biostatistics			archival	content/help/course-materials/2003/NGFN03.html		404	1	https://www.dkfz.de/biostatistics	CONFIRMED_404
hard_404	http://www.dkfz.de/biostatistics/benner.html	404	1	301->https://www.dkfz.de/biostatistics/benner.html	https://www.dkfz.de/biostatistics/benner.html			archival	content/help/course-materials/2003/NGFN03.html		404	1	https://www.dkfz.de/biostatistics/benner.html	CONFIRMED_404
hard_404	http://www.dkfz.de/ibios	404	1	301->https://www.dkfz.de/ibios	https://www.dkfz.de/ibios			archival	content/help/course-materials/2002/Heidelberg02.html; content/help/course-materials/2003/NGFN03.html		404	1	https://www.dkfz.de/ibios	CONFIRMED_404
hard_404	http://www.ebi.ac.uk/industry/Workshops/CheminformaticsR170510.html	404	1	301->https://www.ebi.ac.uk/industry/Workshops/CheminformaticsR170510.html	https://www.ebi.ac.uk/industry/Workshops/CheminformaticsR170510.html	Page not found &#8211; EMBL-EBI Industry partnerships		live	content/help/events/Cheminformatics10.yaml	https://bioconductor.org/help/events/	404	1	https://www.ebi.ac.uk/industry/Workshops/CheminformaticsR170510.html	CONFIRMED_404
hard_404	http://www.economia.unimi.it/marray	404	1	301->https://demm.unimi.it/marray	https://demm.unimi.it/marray			archival	content/help/course-materials/2004.md		404	1	https://demm.unimi.it/marray	CONFIRMED_404
hard_404	http://www.enar.org/2003-spring-program.pdf	404	1	307->https://www.enar.org/2003-spring-program.pdf	https://www.enar.org/2003-spring-program.pdf	Eastern North American Region | Eastern North American Region		archival	content/help/course-materials/2003/ENAR03.html		404	1	https://www.enar.org/2003-spring-program.pdf	CONFIRMED_404
hard_404	http://www.eurac.edu/en/research/health/biomed/staff/Pages/staffdetails.aspx?persId=34084	404	2	308->https://www.eurac.edu/en/research/health/biomed/staff/Pages/staffdetails.aspx?persId=34084 | 308->/en/people/id/34084?persId=34084	https://www.eurac.edu/en/people/id/34084?persId=34084	Eurac Research		live	content/about/community-advisory-board.md	https://bioconductor.org/about/community-advisory-board/	404	2	https://www.eurac.edu/en/people/id/34084?persId=34084	CONFIRMED_404
hard_404	http://www.genome.org/cgi/content/full/10/12/2022	404	2	301->http://genome.cshlp.org/cgi/content/full/10/12/2022 | 301->https://genome.cshlp.org/cgi/content/full/10/12/2022	https://genome.cshlp.org/cgi/content/full/10/12/2022	Page not found | Genome Research		archival	content/help/course-materials/2005/BioC2005/labs/lab01/ApoAI.html		404	2	https://genome.cshlp.org/cgi/content/full/10/12/2022	CONFIRMED_404
hard_404	http://www.iscb.org/cms_addon/conferences/ismb2014/workshops.php	404	1	301->https://www.iscb.org/cms_addon/conferences/ismb2014/workshops.php	https://www.iscb.org/cms_addon/conferences/ismb2014/workshops.php	Error: 404		live	content/help/course-materials/2014/ISMB2014.yaml; content/help/events/Workshop5_2014.yaml	https://bioconductor.org/help/events/	404	1	https://www.iscb.org/cms_addon/conferences/ismb2014/workshops.php	CONFIRMED_404
hard_404	http://www.lcg.unam.mx/~compu2/cei/	404	1	302->https://www.lcg.unam.mx/~compu2/cei/	https://www.lcg.unam.mx/~compu2/cei/	No se encontró la página &#8211; LCG UNAM		archival	content/help/course-materials/2009.md		404	1	https://www.lcg.unam.mx/~compu2/cei/	CONFIRMED_404
hard_404	http://www.lincsproject.org/	404	2	308->https://www.lincsproject.org | 307->https://lincsproject.org/	https://lincsproject.org/	NIH LINCS Program		archival	content/help/course-materials/2015/BioC2015.md		200	2	https://lincsproject.org/	FALSE_POSITIVE_ok200
hard_404	http://www.molgen.mpg.de/%7Eheydebre	404	1	301->https://www.molgen.mpg.de/%7Eheydebre	https://www.molgen.mpg.de/%7Eheydebre	Max Planck Institute for Molecular Genetics		archival	content/help/course-materials/2003/NGFN03.html		404	1	https://www.molgen.mpg.de/%7Eheydebre	CONFIRMED_404
hard_404	http://www.molgen.mpg.de/%7Emarkowet	404	1	301->https://www.molgen.mpg.de/%7Emarkowet	https://www.molgen.mpg.de/%7Emarkowet	Max Planck Institute for Molecular Genetics		archival	content/help/course-materials/2003/NGFN03.html		404	1	https://www.molgen.mpg.de/%7Emarkowet	CONFIRMED_404
hard_404	http://www.molgen.mpg.de/%7Espang	404	1	301->https://www.molgen.mpg.de/%7Espang	https://www.molgen.mpg.de/%7Espang	Max Planck Institute for Molecular Genetics		archival	content/help/course-materials/2003/NGFN03.html		404	1	https://www.molgen.mpg.de/%7Espang	CONFIRMED_404
hard_404	http://www.molgen.mpg.de/~heydebre	404	1	301->https://www.molgen.mpg.de/~heydebre	https://www.molgen.mpg.de/~heydebre	Max Planck Institute for Molecular Genetics		archival	content/help/course-materials/2002/Heidelberg02.html		404	1	https://www.molgen.mpg.de/~heydebre	CONFIRMED_404
hard_404	http://www.molgen.mpg.de/~markowet	404	1	301->https://www.molgen.mpg.de/~markowet	https://www.molgen.mpg.de/~markowet	Max Planck Institute for Molecular Genetics		archival	content/help/course-materials/2002/Heidelberg02.html		404	1	https://www.molgen.mpg.de/~markowet	CONFIRMED_404
hard_404	http://www.molgen.mpg.de/~spang	404	1	301->https://www.molgen.mpg.de/~spang	https://www.molgen.mpg.de/~spang	Max Planck Institute for Molecular Genetics		archival	content/help/course-materials/2002/Heidelberg02.html		404	1	https://www.molgen.mpg.de/~spang	CONFIRMED_404
hard_404	http://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=100	410	1	301->https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=100	https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=100	Resource is no longer available!		archival	content/help/course-materials/2002/Summer02Course/Labs/golub.html		410	1	https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=100	CONFIRMED_404
hard_404	http://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=10106	410	1	301->https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=10106	https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=10106	Resource is no longer available!		archival	content/help/course-materials/2002/Summer02Course/Labs/golub.html		410	1	https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=10106	CONFIRMED_404
hard_404	http://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=10128	410	1	301->https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=10128	https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=10128	Resource is no longer available!		archival	content/help/course-materials/2002/Summer02Course/Labs/golub.html		410	1	https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=10128	CONFIRMED_404
hard_404	http://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=10240	410	1	301->https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=10240	https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=10240	Resource is no longer available!		archival	content/help/course-materials/2002/Summer02Course/Labs/golub.html		410	1	https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=10240	CONFIRMED_404
hard_404	http://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=10559	410	1	301->https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=10559	https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=10559	Resource is no longer available!		archival	content/help/course-materials/2002/Summer02Course/Labs/golub.html		410	1	https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=10559	CONFIRMED_404
hard_404	http://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=10575	410	1	301->https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=10575	https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=10575	Resource is no longer available!		archival	content/help/course-materials/2002/Summer02Course/Labs/golub.html		410	1	https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=10575	CONFIRMED_404
hard_404	http://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=10951	410	1	301->https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=10951	https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=10951	Resource is no longer available!		archival	content/help/course-materials/2002/Summer02Course/Labs/golub.html		410	1	https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=10951	CONFIRMED_404
hard_404	http://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=10962	410	1	301->https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=10962	https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=10962	Resource is no longer available!		archival	content/help/course-materials/2002/Summer02Course/Labs/golub.html		410	1	https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=10962	CONFIRMED_404
hard_404	http://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=10971	410	1	301->https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=10971	https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=10971	Resource is no longer available!		archival	content/help/course-materials/2002/Summer02Course/Labs/golub.html		410	1	https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=10971	CONFIRMED_404
hard_404	http://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=10982	410	1	301->https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=10982	https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=10982	Resource is no longer available!		archival	content/help/course-materials/2002/Summer02Course/Labs/golub.html		410	1	https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=10982	CONFIRMED_404
hard_404	http://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=10987	410	1	301->https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=10987	https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=10987	Resource is no longer available!		archival	content/help/course-materials/2002/Summer02Course/Labs/golub.html		410	1	https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=10987	CONFIRMED_404
hard_404	http://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=10989	410	1	301->https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=10989	https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=10989	Resource is no longer available!		archival	content/help/course-materials/2002/Summer02Course/Labs/golub.html		410	1	https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=10989	CONFIRMED_404
hard_404	http://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=11137	410	1	301->https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=11137	https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=11137	Resource is no longer available!		archival	content/help/course-materials/2002/Summer02Course/Labs/golub.html		410	1	https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=11137	CONFIRMED_404
hard_404	http://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=11343	410	1	301->https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=11343	https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=11343	Resource is no longer available!		archival	content/help/course-materials/2002/Summer02Course/Labs/golub.html		410	1	https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=11343	CONFIRMED_404
hard_404	http://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=133	410	1	301->https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=133	https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=133	Resource is no longer available!		archival	content/help/course-materials/2002/Summer02Course/Labs/golub.html		410	1	https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=133	CONFIRMED_404
hard_404	http://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=140465	410	1	301->https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=140465	https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=140465	Resource is no longer available!		archival	content/help/course-materials/2002/Summer02Course/Labs/golub.html		410	1	https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=140465	CONFIRMED_404
hard_404	http://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=1435	410	1	301->https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=1435	https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=1435	Resource is no longer available!		archival	content/help/course-materials/2002/Summer02Course/Labs/golub.html		410	1	https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=1435	CONFIRMED_404
hard_404	http://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=1471	410	1	301->https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=1471	https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=1471	Resource is no longer available!		archival	content/help/course-materials/2002/Summer02Course/Labs/golub.html		410	1	https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=1471	CONFIRMED_404
hard_404	http://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=1475	410	1	301->https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=1475	https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=1475	Resource is no longer available!		archival	content/help/course-materials/2002/Summer02Course/Labs/golub.html		410	1	https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=1475	CONFIRMED_404
hard_404	http://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=1509	410	1	301->https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=1509	https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=1509	Resource is no longer available!		archival	content/help/course-materials/2002/Summer02Course/Labs/golub.html		410	1	https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=1509	CONFIRMED_404
hard_404	http://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=1606	410	1	301->https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=1606	https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=1606	Resource is no longer available!		archival	content/help/course-materials/2002/Summer02Course/Labs/golub.html		410	1	https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=1606	CONFIRMED_404
hard_404	http://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=1615	410	1	301->https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=1615	https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=1615	Resource is no longer available!		archival	content/help/course-materials/2002/Summer02Course/Labs/golub.html		410	1	https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=1615	CONFIRMED_404
hard_404	http://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=1633	410	1	301->https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=1633	https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=1633	Resource is no longer available!		archival	content/help/course-materials/2002/Summer02Course/Labs/golub.html		410	1	https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=1633	CONFIRMED_404
hard_404	http://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=165	410	1	301->https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=165	https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=165	Resource is no longer available!		archival	content/help/course-materials/2002/Summer02Course/Labs/golub.html		410	1	https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=165	CONFIRMED_404
hard_404	http://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=1725	410	1	301->https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=1725	https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=1725	Resource is no longer available!		archival	content/help/course-materials/2002/Summer02Course/Labs/golub.html		410	1	https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=1725	CONFIRMED_404
hard_404	http://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=1791	410	1	301->https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=1791	https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=1791	Resource is no longer available!		archival	content/help/course-materials/2002/Summer02Course/Labs/golub.html		410	1	https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=1791	CONFIRMED_404
hard_404	http://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=1808	410	1	301->https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=1808	https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=1808	Resource is no longer available!		archival	content/help/course-materials/2002/Summer02Course/Labs/golub.html		410	1	https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=1808	CONFIRMED_404
hard_404	http://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=1875	410	1	301->https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=1875	https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=1875	Resource is no longer available!		archival	content/help/course-materials/2002/Summer02Course/Labs/golub.html		410	1	https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=1875	CONFIRMED_404
hard_404	http://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=2040	410	1	301->https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=2040	https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=2040	Resource is no longer available!		archival	content/help/course-materials/2002/Summer02Course/Labs/golub.html		410	1	https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=2040	CONFIRMED_404
hard_404	http://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=2058	410	1	301->https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=2058	https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=2058	Resource is no longer available!		archival	content/help/course-materials/2002/Summer02Course/Labs/golub.html		410	1	https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=2058	CONFIRMED_404
hard_404	http://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=207	410	1	301->https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=207	https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=207	Resource is no longer available!		archival	content/help/course-materials/2002/Summer02Course/Labs/golub.html		410	1	https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=207	CONFIRMED_404
hard_404	http://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=2184	410	1	301->https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=2184	https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=2184	Resource is no longer available!		archival	content/help/course-materials/2002/Summer02Course/Labs/golub.html		410	1	https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=2184	CONFIRMED_404
hard_404	http://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=22978	410	1	301->https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=22978	https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=22978	Resource is no longer available!		archival	content/help/course-materials/2002/Summer02Course/Labs/golub.html		410	1	https://www.ncbi.nlm.nih.gov/LocusLink/LocRpt.cgi?l=22978	CONFIRMED_404
